futu_code,industry
SZ.000016,白色家电
SZ.000333,白色家电
SZ.000521,白色家电
SZ.000651,白色家电
SZ.000921,白色家电
SZ.001387,白色家电
SZ.002668,白色家电
SZ.200016,白色家电
SZ.200521,白色家电
SH.600336,白色家电
SH.600690,白色家电
SH.600983,白色家电
SZ.001309,半导体
SZ.002049,半导体
SZ.002077,半导体
SZ.002119,半导体
SZ.002156,半导体
SZ.002185,半导体
SZ.002213,半导体
SZ.002371,半导体
SZ.002409,半导体
SZ.003026,半导体
SZ.003043,半导体
SZ.300046,半导体
SZ.300053,半导体
SZ.300077,半导体
SZ.300223,半导体
SZ.300327,半导体
SZ.300373,半导体
SZ.300456,半导体
SZ.300458,半导体
SZ.300604,半导体
SZ.300613,半导体
SZ.300623,半导体
SZ.300661,半导体
SZ.300666,半导体
SZ.300671,半导体
SZ.300672,半导体
SZ.300706,半导体
SZ.300782,半导体
SZ.300831,半导体
SZ.301297,半导体
SZ.301308,半导体
SZ.301348,半导体
SZ.301369,半导体
SZ.301536,半导体
SZ.301611,半导体
SZ.301629,半导体
SZ.301666,半导体
SZ.301678,半导体
SH.600171,半导体
SH.600206,半导体
SH.600360,半导体
SH.600460,半导体
SH.600584,半导体
SH.600745,半导体
SH.600877,半导体
SH.603005,半导体
SH.603061,半导体
SH.603068,半导体
SH.603160,半导体
SH.603290,半导体
SH.603375,半导体
SH.603501,半导体
SH.603690,半导体
SH.603893,半导体
SH.603986,半导体
SH.603991,半导体
SH.605111,半导体
SH.605358,半导体
SH.688008,半导体
SH.688012,半导体
SH.688018,半导体
SH.688037,半导体
SH.688041,半导体
SH.688045,半导体
SH.688047,半导体
SH.688048,半导体
SH.688049,半导体
SH.688052,半导体
SH.688061,半导体
SH.688072,半导体
SH.688082,半导体
SH.688099,半导体
SH.688107,半导体
SH.688110,半导体
SH.688120,半导体
SH.688123,半导体
SH.688126,半导体
SH.688130,半导体
SH.688135,半导体
SH.688138,半导体
SH.688141,半导体
SH.688146,半导体
SH.688153,半导体
SH.688167,半导体
SH.688172,半导体
SH.688173,半导体
SH.688200,半导体
SH.688209,半导体
SH.688213,半导体
SH.688216,半导体
SH.688220,半导体
SH.688230,半导体
SH.688233,半导体
SH.688234,半导体
SH.688249,半导体
SH.688252,半导体
SH.688256,半导体
SH.688259,半导体
SH.688261,半导体
SH.688262,半导体
SH.688270,半导体
SH.688279,半导体
SH.688286,半导体
SH.688325,半导体
SH.688332,半导体
SH.688347,半导体
SH.688352,半导体
SH.688361,半导体
SH.688362,半导体
SH.688368,半导体
SH.688372,半导体
SH.688380,半导体
SH.688381,半导体
SH.688385,半导体
SH.688391,半导体
SH.688396,半导体
SH.688401,半导体
SH.688403,半导体
SH.688409,半导体
SH.688416,半导体
SH.688419,半导体
SH.688432,半导体
SH.688449,半导体
SH.688458,半导体
SH.688469,半导体
SH.688478,半导体
SH.688484,半导体
SH.688486,半导体
SH.688498,半导体
SH.688508,半导体
SH.688512,半导体
SH.688515,半导体
SH.688521,半导体
SH.688525,半导体
SH.688530,半导体
SH.688535,半导体
SH.688536,半导体
SH.688582,半导体
SH.688584,半导体
SH.688589,半导体
SH.688591,半导体
SH.688593,半导体
SH.688595,半导体
SH.688601,半导体
SH.688605,半导体
SH.688608,半导体
SH.688620,半导体
SH.688652,半导体
SH.688653,半导体
SH.688661,半导体
SH.688689,半导体
SH.688691,半导体
SH.688693,半导体
SH.688699,半导体
SH.688702,半导体
SH.688709,半导体
SH.688711,半导体
SH.688720,半导体
SH.688721,半导体
SH.688727,半导体
SH.688728,半导体
SH.688729,半导体
SH.688766,半导体
SH.688783,半导体
SH.688785,半导体
SH.688790,半导体
SH.688795,半导体
SH.688798,半导体
SH.688802,半导体
SH.688807,半导体
SH.688809,半导体
SH.688820,半导体
SH.688981,半导体
SH.920012,半导体
SH.920139,半导体
SH.920179,半导体
SH.920186,半导体
SZ.000659,包装印刷
SZ.000812,包装印刷
SZ.001279,包装印刷
SZ.002014,包装印刷
SZ.002117,包装印刷
SZ.002191,包装印刷
SZ.002228,包装印刷
SZ.002229,包装印刷
SZ.002303,包装印刷
SZ.002374,包装印刷
SZ.002565,包装印刷
SZ.002599,包装印刷
SZ.002701,包装印刷
SZ.002735,包装印刷
SZ.002752,包装印刷
SZ.002787,包装印刷
SZ.002799,包装印刷
SZ.002831,包装印刷
SZ.002836,包装印刷
SZ.002846,包装印刷
SZ.002969,包装印刷
SZ.003003,包装印刷
SZ.003018,包装印刷
SZ.300501,包装印刷
SZ.300883,包装印刷
SZ.301062,包装印刷
SZ.301198,包装印刷
SZ.301223,包装印刷
SZ.301296,包装印刷
SZ.301355,包装印刷
SH.600076,包装印刷
SH.600210,包装印刷
SH.601515,包装印刷
SH.601968,包装印刷
SH.603022,包装印刷
SH.603058,包装印刷
SH.603091,包装印刷
SH.603429,包装印刷
SH.603499,包装印刷
SH.603607,包装印刷
SH.603687,包装印刷
SH.920075,包装印刷
SH.920121,包装印刷
SH.920163,包装印刷
SH.920204,包装印刷
SH.920274,包装印刷
SH.920392,包装印刷
SZ.000626,物流
SZ.000906,物流
SZ.001202,物流
SZ.001220,物流
SZ.001228,物流
SZ.001391,物流
SZ.002010,物流
SZ.002120,物流
SZ.002352,物流
SZ.002468,物流
SZ.002485,物流
SZ.002492,物流
SZ.002682,物流
SZ.002769,物流
SZ.002800,物流
SZ.002889,物流
SZ.002930,物流
SZ.300013,物流
SZ.300240,物流
SZ.300350,物流
SZ.300873,物流
SH.600057,物流
SH.600119,物流
SH.600153,物流
SH.600180,物流
SH.600233,物流
SH.600603,物流
SH.600704,物流
SH.600753,物流
SH.600755,物流
SH.600787,物流
SH.600794,物流
SH.601156,物流
SH.601598,物流
SH.603066,物流
SH.603117,物流
SH.603128,物流
SH.603329,物流
SH.603535,物流
SH.603569,物流
SH.603648,物流
SH.603713,物流
SH.603813,物流
SH.603836,物流
SH.603871,物流
SH.603967,物流
SH.605050,物流
SH.920351,物流
SZ.300008,航海装备Ⅱ
SZ.300065,航海装备Ⅱ
SZ.300589,航海装备Ⅱ
SZ.300600,航海装备Ⅱ
SZ.300810,航海装备Ⅱ
SH.600150,航海装备Ⅱ
SH.600685,航海装备Ⅱ
SH.600764,航海装备Ⅱ
SH.601890,航海装备Ⅱ
SH.603268,航海装备Ⅱ
SZ.000027,电力
SZ.000037,电力
SZ.000155,电力
SZ.000507,电力
SZ.000531,电力
SZ.000537,电力
SZ.000539,电力
SZ.000543,电力
SZ.000591,电力
SZ.000600,电力
SZ.000601,电力
SZ.000690,电力
SZ.000692,电力
SZ.000722,电力
SZ.000767,电力
SZ.000791,电力
SZ.000862,电力
SZ.000875,电力
SZ.000883,电力
SZ.000899,电力
SZ.000966,电力
SZ.000993,电力
SZ.001210,电力
SZ.001258,电力
SZ.001286,电力
SZ.001289,电力
SZ.001376,电力
SZ.001896,电力
SZ.002015,电力
SZ.002039,电力
SZ.002053,电力
SZ.002060,电力
SZ.002218,电力
SZ.002256,电力
SZ.002479,电力
SZ.002480,电力
SZ.002608,电力
SZ.002616,电力
SZ.002617,电力
SZ.002893,电力
SZ.003035,电力
SZ.003816,电力
SZ.200037,电力
SZ.200539,电力
SZ.300040,电力
SZ.300125,电力
SZ.300317,电力
SZ.300335,电力
SH.600011,电力
SH.600021,电力
SH.600023,电力
SH.600025,电力
SH.600027,电力
SH.600032,电力
SH.600052,电力
SH.600098,电力
SH.600101,电力
SH.600116,电力
SH.600149,电力
SH.600163,电力
SH.600167,电力
SH.600226,电力
SH.600236,电力
SH.600310,电力
SH.600396,电力
SH.600452,电力
SH.600475,电力
SH.600483,电力
SH.600505,电力
SH.600509,电力
SH.600578,电力
SH.600642,电力
SH.600644,电力
SH.600674,电力
SH.600719,电力
SH.600726,电力
SH.600744,电力
SH.600780,电力
SH.600795,电力
SH.600821,电力
SH.600863,电力
SH.600868,电力
SH.600886,电力
SH.600900,电力
SH.600905,电力
SH.600930,电力
SH.600956,电力
SH.600969,电力
SH.600979,电力
SH.600982,电力
SH.600995,电力
SH.601016,电力
SH.601222,电力
SH.601619,电力
SH.601778,电力
SH.601908,电力
SH.601985,电力
SH.601991,电力
SH.603105,电力
SH.603693,电力
SH.605011,电力
SH.605028,电力
SH.605162,电力
SH.605580,电力
SH.900937,电力
SZ.000012,玻璃玻纤
SZ.002080,玻璃玻纤
SZ.002201,玻璃玻纤
SZ.002613,玻璃玻纤
SZ.200012,玻璃玻纤
SZ.300196,玻璃玻纤
SZ.301526,玻璃玻纤
SH.600176,玻璃玻纤
SH.600293,玻璃玻纤
SH.600586,玻璃玻纤
SH.600819,玻璃玻纤
SH.600876,玻璃玻纤
SH.601112,玻璃玻纤
SH.601636,玻璃玻纤
SH.603256,玻璃玻纤
SH.603601,玻璃玻纤
SH.605006,玻璃玻纤
SH.900918,玻璃玻纤
SZ.000415,多元金融
SZ.000532,多元金融
SZ.000563,多元金融
SZ.000567,多元金融
SZ.000617,多元金融
SZ.000935,多元金融
SZ.000958,多元金融
SZ.000987,多元金融
SZ.001236,多元金融
SZ.002316,多元金融
SZ.002423,多元金融
SZ.002647,多元金融
SZ.002961,多元金融
SZ.300773,多元金融
SH.600053,多元金融
SH.600120,多元金融
SH.600318,多元金融
SH.600390,多元金融
SH.600517,多元金融
SH.600599,多元金融
SH.600643,多元金融
SH.600816,多元金融
SH.600830,多元金融
SH.600901,多元金融
SH.600927,多元金融
SH.603093,多元金融
SH.603300,多元金融
SZ.000048,养殖业
SZ.000735,养殖业
SZ.000876,养殖业
SZ.001201,养殖业
SZ.002124,养殖业
SZ.002157,养殖业
SZ.002234,养殖业
SZ.002299,养殖业
SZ.002321,养殖业
SZ.002458,养殖业
SZ.002714,养殖业
SZ.002746,养殖业
SZ.002982,养殖业
SZ.300313,养殖业
SZ.300498,养殖业
SZ.300761,养殖业
SZ.300967,养殖业
SZ.301116,养殖业
SH.600965,养殖业
SH.600975,养殖业
SH.603477,养殖业
SH.603717,养殖业
SH.605296,养殖业
SZ.000726,纺织制造
SZ.000850,纺织制造
SZ.000955,纺织制造
SZ.001312,纺织制造
SZ.001390,纺织制造
SZ.002003,纺织制造
SZ.002042,纺织制造
SZ.002083,纺织制造
SZ.002098,纺织制造
SZ.002144,纺织制造
SZ.002394,纺织制造
SZ.002674,纺织制造
SZ.200726,纺织制造
SZ.300819,纺织制造
SZ.300877,纺织制造
SZ.300918,纺织制造
SZ.300979,纺织制造
SZ.301066,纺织制造
SH.600156,纺织制造
SH.600448,纺织制造
SH.600493,纺织制造
SH.600527,纺织制造
SH.600987,纺织制造
SH.601339,纺织制造
SH.601599,纺织制造
SH.603055,纺织制造
SH.603130,纺织制造
SH.603238,纺织制造
SH.603558,纺织制造
SH.603889,纺织制造
SH.605055,纺织制造
SH.605180,纺织制造
SH.605189,纺织制造
SH.920527,纺织制造
SZ.000519,地面兵装Ⅱ
SZ.000576,地面兵装Ⅱ
SZ.002519,地面兵装Ⅱ
SZ.300527,地面兵装Ⅱ
SZ.300875,地面兵装Ⅱ
SZ.300922,地面兵装Ⅱ
SZ.301357,地面兵装Ⅱ
SH.600184,地面兵装Ⅱ
SH.600435,地面兵装Ⅱ
SH.600967,地面兵装Ⅱ
SH.601606,地面兵装Ⅱ
SH.688543,地面兵装Ⅱ
SZ.000922,电机Ⅱ
SZ.002176,电机Ⅱ
SZ.002196,电机Ⅱ
SZ.002249,电机Ⅱ
SZ.002576,电机Ⅱ
SZ.002801,电机Ⅱ
SZ.002823,电机Ⅱ
SZ.002892,电机Ⅱ
SZ.003021,电机Ⅱ
SZ.300626,电机Ⅱ
SZ.300660,电机Ⅱ
SZ.300907,电机Ⅱ
SZ.301023,电机Ⅱ
SZ.301226,电机Ⅱ
SZ.301502,电机Ⅱ
SZ.301696,电机Ⅱ
SH.600416,电机Ⅱ
SH.600580,电机Ⅱ
SH.603320,电机Ⅱ
SH.603344,电机Ⅱ
SH.603350,电机Ⅱ
SH.603370,电机Ⅱ
SH.603489,电机Ⅱ
SH.603728,电机Ⅱ
SH.603819,电机Ⅱ
SH.603988,电机Ⅱ
SH.920011,电机Ⅱ
SH.920100,电机Ⅱ
SZ.002227,其他电源设备Ⅱ
SZ.002255,其他电源设备Ⅱ
SZ.002335,其他电源设备Ⅱ
SZ.002364,其他电源设备Ⅱ
SZ.002366,其他电源设备Ⅱ
SZ.002518,其他电源设备Ⅱ
SZ.002534,其他电源设备Ⅱ
SZ.002630,其他电源设备Ⅱ
SZ.002851,其他电源设备Ⅱ
SZ.002951,其他电源设备Ⅱ
SZ.300153,其他电源设备Ⅱ
SZ.300376,其他电源设备Ⅱ
SZ.300491,其他电源设备Ⅱ
SZ.300593,其他电源设备Ⅱ
SZ.300693,其他电源设备Ⅱ
SZ.300713,其他电源设备Ⅱ
SZ.300820,其他电源设备Ⅱ
SZ.300870,其他电源设备Ⅱ
SZ.301157,其他电源设备Ⅱ
SZ.301516,其他电源设备Ⅱ
SZ.301590,其他电源设备Ⅱ
SZ.301669,其他电源设备Ⅱ
SH.600212,其他电源设备Ⅱ
SH.600405,其他电源设备Ⅱ
SH.600482,其他电源设备Ⅱ
SH.600875,其他电源设备Ⅱ
SH.601727,其他电源设备Ⅱ
SH.688411,其他电源设备Ⅱ
SH.688551,其他电源设备Ⅱ
SH.688719,其他电源设备Ⅱ
SH.920110,其他电源设备Ⅱ
SZ.000021,消费电子
SZ.001314,消费电子
SZ.002045,消费电子
SZ.002055,消费电子
SZ.002139,消费电子
SZ.002241,消费电子
SZ.002351,消费电子
SZ.002369,消费电子
SZ.002402,消费电子
SZ.002426,消费电子
SZ.002475,消费电子
SZ.002600,消费电子
SZ.002635,消费电子
SZ.002655,消费电子
SZ.002660,消费电子
SZ.002681,消费电子
SZ.002841,消费电子
SZ.002855,消费电子
SZ.002861,消费电子
SZ.002866,消费电子
SZ.002888,消费电子
SZ.002925,消费电子
SZ.002947,消费电子
SZ.002981,消费电子
SZ.002993,消费电子
SZ.300032,消费电子
SZ.300115,消费电子
SZ.300136,消费电子
SZ.300256,消费电子
SZ.300322,消费电子
SZ.300433,消费电子
SZ.300602,消费电子
SZ.300647,消费电子
SZ.300679,消费电子
SZ.300686,消费电子
SZ.300709,消费电子
SZ.300735,消费电子
SZ.300784,消费电子
SZ.300787,消费电子
SZ.300793,消费电子
SZ.300812,消费电子
SZ.300822,消费电子
SZ.300843,消费电子
SZ.300857,消费电子
SZ.300866,消费电子
SZ.300868,消费电子
SZ.300916,消费电子
SZ.300951,消费电子
SZ.300956,消费电子
SZ.300968,消费电子
SZ.300976,消费电子
SZ.301051,消费电子
SZ.301067,消费电子
SZ.301086,消费电子
SZ.301123,消费电子
SZ.301180,消费电子
SZ.301189,消费电子
SZ.301285,消费电子
SZ.301326,消费电子
SZ.301329,消费电子
SZ.301383,消费电子
SZ.301387,消费电子
SZ.301389,消费电子
SZ.301486,消费电子
SZ.301491,消费电子
SZ.301567,消费电子
SZ.301606,消费电子
SZ.301626,消费电子
SH.600130,消费电子
SH.600203,消费电子
SH.600363,消费电子
SH.601138,消费电子
SH.601231,消费电子
SH.603052,消费电子
SH.603296,消费电子
SH.603327,消费电子
SH.603341,消费电子
SH.603380,消费电子
SH.603595,消费电子
SH.603626,消费电子
SH.603629,消费电子
SH.603633,消费电子
SH.603890,消费电子
SH.605277,消费电子
SH.688007,消费电子
SH.688036,消费电子
SH.688210,消费电子
SH.688260,消费电子
SH.688678,消费电子
SH.688775,消费电子
SH.920005,消费电子
SH.920183,消费电子
SH.920212,消费电子
SH.920267,消费电子
SH.920346,消费电子
SH.920357,消费电子
SH.920701,消费电子
SH.920857,消费电子
SH.920876,消费电子
SZ.002141,动物保健Ⅱ
SZ.002688,动物保健Ⅱ
SZ.002868,动物保健Ⅱ
SZ.300119,动物保健Ⅱ
SZ.300871,动物保健Ⅱ
SH.600195,动物保健Ⅱ
SH.600201,动物保健Ⅱ
SH.603566,动物保健Ⅱ
SH.688098,动物保健Ⅱ
SH.688526,动物保健Ⅱ
SH.920275,动物保健Ⅱ
SH.920729,动物保健Ⅱ
SH.920970,动物保健Ⅱ
SZ.000002,房地产开发
SZ.000006,房地产开发
SZ.000011,房地产开发
SZ.000014,房地产开发
SZ.000029,房地产开发
SZ.000031,房地产开发
SZ.000036,房地产开发
SZ.000042,房地产开发
SZ.000069,房地产开发
SZ.000090,房地产开发
SZ.000402,房地产开发
SZ.000514,房地产开发
SZ.000517,房地产开发
SZ.000573,房地产开发
SZ.000608,房地产开发
SZ.000609,房地产开发
SZ.000620,房地产开发
SZ.000631,房地产开发
SZ.000656,房地产开发
SZ.000668,房地产开发
SZ.000718,房地产开发
SZ.000736,房地产开发
SZ.000797,房地产开发
SZ.000809,房地产开发
SZ.000838,房地产开发
SZ.000863,房地产开发
SZ.000897,房地产开发
SZ.000909,房地产开发
SZ.000926,房地产开发
SZ.000965,房地产开发
SZ.001979,房地产开发
SZ.002016,房地产开发
SZ.002133,房地产开发
SZ.002146,房地产开发
SZ.002208,房地产开发
SZ.002244,房地产开发
SZ.002305,房地产开发
SZ.002314,房地产开发
SZ.200011,房地产开发
SZ.200029,房地产开发
SH.600007,房地产开发
SH.600048,房地产开发
SH.600064,房地产开发
SH.600082,房地产开发
SH.600094,房地产开发
SH.600159,房地产开发
SH.600162,房地产开发
SH.600173,房地产开发
SH.600208,房地产开发
SH.600239,房地产开发
SH.600246,房地产开发
SH.600266,房地产开发
SH.600322,房地产开发
SH.600325,房地产开发
SH.600340,房地产开发
SH.600376,房地产开发
SH.600383,房地产开发
SH.600463,房地产开发
SH.600503,房地产开发
SH.600510,房地产开发
SH.600515,房地产开发
SH.600533,房地产开发
SH.600604,房地产开发
SH.600606,房地产开发
SH.600622,房地产开发
SH.600638,房地产开发
SH.600639,房地产开发
SH.600641,房地产开发
SH.600648,房地产开发
SH.600649,房地产开发
SH.600657,房地产开发
SH.600658,房地产开发
SH.600663,房地产开发
SH.600665,房地产开发
SH.600675,房地产开发
SH.600683,房地产开发
SH.600692,房地产开发
SH.600708,房地产开发
SH.600716,房地产开发
SH.600736,房地产开发
SH.600743,房地产开发
SH.600748,房地产开发
SH.600773,房地产开发
SH.600791,房地产开发
SH.600848,房地产开发
SH.600854,房地产开发
SH.600895,房地产开发
SH.601155,房地产开发
SH.601512,房地产开发
SH.601588,房地产开发
SH.900902,房地产开发
SH.900911,房地产开发
SH.900912,房地产开发
SH.900928,房地产开发
SH.900932,房地产开发
SH.900939,房地产开发
SH.900940,房地产开发
SZ.000420,化学纤维
SZ.000677,化学纤维
SZ.000782,化学纤维
SZ.000936,化学纤维
SZ.000949,化学纤维
SZ.001369,化学纤维
SZ.002064,化学纤维
SZ.002206,化学纤维
SZ.002254,化学纤维
SZ.002427,化学纤维
SZ.002998,化学纤维
SZ.300876,化学纤维
SZ.300905,化学纤维
SZ.301057,化学纤维
SH.600063,化学纤维
SH.600370,化学纤维
SH.600810,化学纤维
SH.600889,化学纤维
SH.601113,化学纤维
SH.603073,化学纤维
SH.603225,化学纤维
SH.603332,化学纤维
SH.603382,化学纤维
SH.603406,化学纤维
SH.605166,化学纤维
SH.688295,化学纤维
SH.688722,化学纤维
SH.920077,化学纤维
SZ.000628,房屋建设Ⅱ
SZ.002761,房屋建设Ⅱ
SH.600170,房屋建设Ⅱ
SH.600248,房屋建设Ⅱ
SH.600491,房屋建设Ⅱ
SH.600939,房屋建设Ⅱ
SH.601668,房屋建设Ⅱ
SH.601789,房屋建设Ⅱ
SZ.000060,工业金属
SZ.000426,工业金属
SZ.000603,工业金属
SZ.000612,工业金属
SZ.000630,工业金属
SZ.000688,工业金属
SZ.000737,工业金属
SZ.000751,工业金属
SZ.000758,工业金属
SZ.000807,工业金属
SZ.000878,工业金属
SZ.000933,工业金属
SZ.002114,工业金属
SZ.002160,工业金属
SZ.002171,工业金属
SZ.002203,工业金属
SZ.002295,工业金属
SZ.002379,工业金属
SZ.002501,工业金属
SZ.002532,工业金属
SZ.002540,工业金属
SZ.002578,工业金属
SZ.002824,工业金属
SZ.002988,工业金属
SZ.002996,工业金属
SZ.003038,工业金属
SZ.300057,工业金属
SZ.300328,工业金属
SZ.300337,工业金属
SZ.300697,工业金属
SH.600219,工业金属
SH.600338,工业金属
SH.600361,工业金属
SH.600362,工业金属
SH.600490,工业金属
SH.600497,工业金属
SH.600531,工业金属
SH.600595,工业金属
SH.600615,工业金属
SH.600768,工业金属
SH.600888,工业金属
SH.600961,工业金属
SH.601020,工业金属
SH.601168,工业金属
SH.601212,工业金属
SH.601388,工业金属
SH.601600,工业金属
SH.601609,工业金属
SH.601677,工业金属
SH.601702,工业金属
SH.601899,工业金属
SH.603115,工业金属
SH.603132,工业金属
SH.603271,工业金属
SH.603527,工业金属
SH.603876,工业金属
SH.603937,工业金属
SH.603979,工业金属
SH.603993,工业金属
SH.605208,工业金属
SH.920634,工业金属
SZ.000020,光学光电子
SZ.000045,光学光电子
SZ.000050,光学光电子
SZ.000100,光学光电子
SZ.000509,光学光电子
SZ.000536,光学光电子
SZ.000725,光学光电子
SZ.000727,光学光电子
SZ.001308,光学光电子
SZ.001373,光学光电子
SZ.002036,光学光电子
SZ.002106,光学光电子
SZ.002137,光学光电子
SZ.002217,光学光电子
SZ.002222,光学光电子
SZ.002273,光学光电子
SZ.002289,光学光电子
SZ.002387,光学光电子
SZ.002449,光学光电子
SZ.002456,光学光电子
SZ.002587,光学光电子
SZ.002654,光学光电子
SZ.002745,光学光电子
SZ.002808,光学光电子
SZ.002845,光学光电子
SZ.002876,光学光电子
SZ.002952,光学光电子
SZ.002955,光学光电子
SZ.002962,光学光电子
SZ.002983,光学光电子
SZ.002992,光学光电子
SZ.003015,光学光电子
SZ.003019,光学光电子
SZ.200020,光学光电子
SZ.200045,光学光电子
SZ.200725,光学光电子
SZ.300076,光学光电子
SZ.300088,光学光电子
SZ.300102,光学光电子
SZ.300120,光学光电子
SZ.300162,光学光电子
SZ.300219,光学光电子
SZ.300232,光学光电子
SZ.300241,光学光电子
SZ.300269,光学光电子
SZ.300296,光学光电子
SZ.300301,光学光电子
SZ.300303,光学光电子
SZ.300323,光学光电子
SZ.300331,光学光电子
SZ.300389,光学光电子
SZ.300489,光学光电子
SZ.300545,光学光电子
SZ.300566,光学光电子
SZ.300582,光学光电子
SZ.300632,光学光电子
SZ.300701,光学光电子
SZ.300708,光学光电子
SZ.300752,光学光电子
SZ.300808,光学光电子
SZ.300889,光学光电子
SZ.300909,光学光电子
SZ.300939,光学光电子
SZ.300940,光学光电子
SZ.301045,光学光电子
SZ.301106,光学光电子
SZ.301183,光学光电子
SZ.301321,光学光电子
SZ.301379,光学光电子
SZ.301421,光学光电子
SZ.301479,光学光电子
SH.600071,光学光电子
SH.600552,光学光电子
SH.600666,光学光电子
SH.600703,光学光电子
SH.600707,光学光电子
SH.603297,光学光电子
SH.603679,光学光电子
SH.603685,光学光电子
SH.603703,光学光电子
SH.603773,光学光电子
SH.605218,光学光电子
SH.605588,光学光电子
SH.688010,光学光电子
SH.688055,光学光电子
SH.688079,光学光电子
SH.688127,光学光电子
SH.688181,光学光电子
SH.688195,光学光电子
SH.688299,光学光电子
SH.688322,光学光电子
SH.688378,光学光电子
SH.688496,光学光电子
SH.688502,光学光电子
SH.688538,光学光电子
SH.688781,光学光电子
SH.920001,光学光电子
SH.920438,光学光电子
SZ.000561,航空装备Ⅱ
SZ.000697,航空装备Ⅱ
SZ.000738,航空装备Ⅱ
SZ.000768,航空装备Ⅱ
SZ.002023,航空装备Ⅱ
SZ.002111,航空装备Ⅱ
SZ.002297,航空装备Ⅱ
SZ.002389,航空装备Ⅱ
SZ.002625,航空装备Ⅱ
SZ.002651,航空装备Ⅱ
SZ.002933,航空装备Ⅱ
SZ.002985,航空装备Ⅱ
SZ.300034,航空装备Ⅱ
SZ.300395,航空装备Ⅱ
SZ.300424,航空装备Ⅱ
SZ.300581,航空装备Ⅱ
SZ.300696,航空装备Ⅱ
SZ.300699,航空装备Ⅱ
SZ.300719,航空装备Ⅱ
SZ.300775,航空装备Ⅱ
SZ.300777,航空装备Ⅱ
SZ.300900,航空装备Ⅱ
SZ.300965,航空装备Ⅱ
SZ.301586,航空装备Ⅱ
SH.600038,航空装备Ⅱ
SH.600316,航空装备Ⅱ
SH.600372,航空装备Ⅱ
SH.600391,航空装备Ⅱ
SH.600760,航空装备Ⅱ
SH.600765,航空装备Ⅱ
SH.600862,航空装备Ⅱ
SH.600893,航空装备Ⅱ
SH.603261,航空装备Ⅱ
SH.605123,航空装备Ⅱ
SH.688070,航空装备Ⅱ
SH.688122,航空装备Ⅱ
SH.688237,航空装备Ⅱ
SH.688239,航空装备Ⅱ
SH.688281,航空装备Ⅱ
SH.688297,航空装备Ⅱ
SH.688510,航空装备Ⅱ
SH.688563,航空装备Ⅱ
SH.688586,航空装备Ⅱ
SH.688685,航空装备Ⅱ
SH.688708,航空装备Ⅱ
SH.920006,航空装备Ⅱ
SH.920642,航空装备Ⅱ
SZ.002829,航天装备Ⅱ
SZ.003009,航天装备Ⅱ
SZ.300722,航天装备Ⅱ
SH.600118,航天装备Ⅱ
SH.600879,航天装备Ⅱ
SH.601698,航天装备Ⅱ
SH.688282,航天装备Ⅱ
SH.688523,航天装备Ⅱ
SH.688818,航天装备Ⅱ
SZ.000510,化学原料
SZ.000545,化学原料
SZ.000635,化学原料
SZ.000683,化学原料
SZ.000691,化学原料
SZ.000707,化学原料
SZ.000818,化学原料
SZ.000822,化学原料
SZ.000830,化学原料
SZ.000990,化学原料
SZ.001217,化学原料
SZ.002092,化学原料
SZ.002109,化学原料
SZ.002136,化学原料
SZ.002145,化学原料
SZ.002274,化学原料
SZ.002386,化学原料
SZ.002601,化学原料
SZ.002648,化学原料
SZ.002748,化学原料
SZ.003017,化学原料
SZ.300082,化学原料
SZ.300891,化学原料
SZ.300927,化学原料
SZ.301069,化学原料
SZ.301118,化学原料
SZ.301190,化学原料
SZ.301256,化学原料
SH.600075,化学原料
SH.600319,化学原料
SH.600328,化学原料
SH.600367,化学原料
SH.600409,化学原料
SH.600423,化学原料
SH.600610,化学原料
SH.600618,化学原料
SH.600623,化学原料
SH.600714,化学原料
SH.600722,化学原料
SH.600727,化学原料
SH.600746,化学原料
SH.600784,化学原料
SH.600844,化学原料
SH.600929,化学原料
SH.600935,化学原料
SH.600955,化学原料
SH.600989,化学原料
SH.601065,化学原料
SH.601216,化学原料
SH.601568,化学原料
SH.601678,化学原料
SH.603067,化学原料
SH.603113,化学原料
SH.603213,化学原料
SH.603299,化学原料
SH.603663,化学原料
SH.603938,化学原料
SH.900906,化学原料
SH.900908,化学原料
SH.900909,化学原料
SH.900921,化学原料
SH.920304,化学原料
SH.920489,化学原料
SZ.000151,贸易Ⅱ
SZ.002072,贸易Ⅱ
SZ.002091,贸易Ⅱ
SZ.002183,贸易Ⅱ
SH.600058,贸易Ⅱ
SH.600128,贸易Ⅱ
SH.600250,贸易Ⅱ
SH.600278,贸易Ⅱ
SH.600287,贸易Ⅱ
SH.600608,贸易Ⅱ
SH.600710,贸易Ⅱ
SH.600981,贸易Ⅱ
SH.601061,贸易Ⅱ
SZ.000565,化学制品
SZ.000881,化学制品
SZ.001218,化学制品
SZ.001335,化学制品
SZ.001358,化学制品
SZ.002001,化学制品
SZ.002037,化学制品
SZ.002054,化学制品
SZ.002096,化学制品
SZ.002165,化学制品
SZ.002166,化学制品
SZ.002211,化学制品
SZ.002226,化学制品
SZ.002246,化学制品
SZ.002319,化学制品
SZ.002326,化学制品
SZ.002360,化学制品
SZ.002407,化学制品
SZ.002430,化学制品
SZ.002440,化学制品
SZ.002453,化学制品
SZ.002455,化学制品
SZ.002497,化学制品
SZ.002549,化学制品
SZ.002562,化学制品
SZ.002591,化学制品
SZ.002597,化学制品
