market,sector,month,pe_n,pe_mean,pe_median,pb_n,pb_mean,pb_median,ps_n,ps_mean,ps_median
HK,HK_消费电子产品,2018-02,2,156.81,156.81,3,3.36,2.08,0,,
HK,HK_消费电子产品,2018-03,2,139.62,139.62,3,3.3,1.84,0,,
HK,HK_消费电子产品,2018-04,3,159.01,99.77,6,10.0,4.0,0,,
HK,HK_消费电子产品,2018-05,3,163.88,101.38,6,9.3,4.24,0,,
HK,HK_消费电子产品,2018-06,3,164.04,115.86,6,8.41,4.08,0,,
HK,HK_消费电子产品,2018-07,6,71.41,12.36,9,3.65,0.88,0,,
HK,HK_消费电子产品,2018-08,6,67.74,12.24,9,4.23,0.79,0,,
HK,HK_消费电子产品,2018-09,6,74.98,12.27,9,4.32,0.82,0,,
HK,HK_消费电子产品,2018-10,6,71.92,11.61,9,3.44,0.79,0,,
HK,HK_消费电子产品,2018-11,6,67.67,11.87,9,3.37,0.81,0,,
HK,HK_消费电子产品,2018-12,6,69.99,11.68,9,3.21,0.82,0,,
HK,HK_消费电子产品,2019-01,6,65.92,13.41,9,3.48,0.84,0,,
HK,HK_消费电子产品,2019-02,6,65.67,13.3,9,3.78,0.84,0,,
HK,HK_消费电子产品,2019-03,6,68.05,14.7,9,3.83,0.89,0,,
HK,HK_消费电子产品,2019-04,5,19.21,14.19,8,1.62,0.87,0,,
HK,HK_消费电子产品,2019-05,5,18.05,11.97,8,1.47,0.8,0,,
HK,HK_消费电子产品,2019-06,5,18.25,14.02,8,1.55,0.86,0,,
HK,HK_消费电子产品,2019-07,4,14.54,10.33,8,1.61,0.82,0,,
